,experiment,experiment_group,seed,method,lower_tau,upper_tau,nominal_coverage,n,n_train,n_test,d,rho,covariance,noise_dist,sigma,heteroskedastic,hetero_strength,t_df,sparsity,lp_alpha,l1,l2,base_lr,batch_size,max_iter,fit_seconds_lower,fit_seconds_upper,fit_seconds,n_iter_lower,n_iter_upper,lower_test_pinball,upper_test_pinball,mean_test_pinball,lower_train_kkt_grad_inf,upper_train_kkt_grad_inf,coverage,mean_width,crossing_rate,winkler
232,Heteroskedastic,hyperparameter_robustness,2,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.99,toeplitz,gaussian,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,5.0,512,5000,2.2966548849999526,2.961904796999079,5.2585596819990315,5000,5000,0.31991930406429947,0.31163655418040614,0.3157779291223528,0.0017463115613273175,0.000647878597849042,0.991,24.23566793365364,0.0,25.26223432978821
233,Heteroskedastic,hyperparameter_robustness,3,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.99,toeplitz,gaussian,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,5.0,512,5000,2.236664844000188,2.072751009000058,4.309415853000246,5000,5000,0.31449527408296174,0.3048487218116852,0.3096719979473235,0.0012884469120200315,0.0014881524121529083,0.99,23.877796780617995,0.0,24.773759835785867
234,Heteroskedastic,hyperparameter_robustness,4,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.99,toeplitz,gaussian,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,5.0,512,5000,1.9150106769993727,1.9110698710010183,3.826080548000391,5000,5000,0.3936181845231948,0.3818576801891363,0.38773793235616555,0.0008259900369945799,0.0008930793617166369,0.976,27.690699928501676,0.0,31.019034588493227
235,Heteroskedastic,hyperparameter_robustness,0,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.99,toeplitz,gaussian,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,5.0,1024,5000,2.9926651030000357,3.8567309830013983,6.849396086001434,5000,5000,0.3254106320078644,0.3014939005069426,0.3134522662574035,0.00084189663167779,0.0013418239094336842,0.985,24.071769071327115,0.0,25.076181300592268
236,Heteroskedastic,hyperparameter_robustness,1,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.99,toeplitz,gaussian,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,5.0,1024,5000,2.8079461839988653,3.078890072998547,5.886836256997412,5000,5000,0.2700761138151303,0.27680993536160636,0.27344302458836833,0.000314328076352613,0.00043962604980104576,0.996,21.55334551332989,0.0,21.875441967069456
237,Heteroskedastic,hyperparameter_robustness,2,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.99,toeplitz,gaussian,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,5.0,1024,5000,2.894210452999687,3.790643980000823,6.68485443300051,5000,5000,0.321946769494441,0.3055635867609208,0.31375517812768094,0.0008487435625443011,0.0015904214507559754,0.99,23.935501581423967,0.0,25.10041425021446
238,Heteroskedastic,hyperparameter_robustness,3,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.99,toeplitz,gaussian,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,5.0,1024,5000,3.432955674999903,2.9517044690001057,6.384660144000009,5000,5000,0.32356499907235764,0.3078749503162005,0.31571997469427904,0.0009807305525234022,0.0019352048342853232,0.989,24.17394569461133,0.0,25.257597975542314
239,Heteroskedastic,hyperparameter_robustness,4,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.99,toeplitz,gaussian,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,5.0,1024,5000,2.612917977001416,2.9784946879990457,5.591412665000462,5000,5000,0.390137629681961,0.3855333506516465,0.38783549016680374,0.0008414288226483598,0.002185835828333626,0.974,27.46983079807577,0.0,31.02683921334428
240,Heteroskedastic,hyperparameter_robustness,0,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.99,toeplitz,gaussian,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,5.0,2048,5000,5.401791183001478,4.077762382999936,9.479553566001414,5000,5000,0.3191472816952862,0.2963340281824826,0.3077406549388844,0.0014132947455282804,0.0014507919347624212,0.983,23.04760910885666,0.0,24.61925239511074
241,Heteroskedastic,hyperparameter_robustness,1,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.99,toeplitz,gaussian,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,5.0,2048,5000,4.298340592999011,5.536010666999573,9.834351259998584,5000,5000,0.2694865880909962,0.2638905819288642,0.2666885850099302,0.0004017086327597859,0.0008240972093807224,0.995,20.93839263242587,0.0,21.335086800794407
242,Heteroskedastic,hyperparameter_robustness,2,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.99,toeplitz,gaussian,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,5.0,2048,5000,4.966637337000066,4.6571821739998995,9.623819510999965,5000,5000,0.31587765395616396,0.3040193583142094,0.30994850613518665,0.002805809515565409,0.0015369744225597313,0.991,23.72652387947725,0.0,24.79588049081492
243,Heteroskedastic,hyperparameter_robustness,3,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.99,toeplitz,gaussian,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,5.0,2048,5000,5.288151758000822,4.0286099780005316,9.316761736001354,5000,5000,0.2797560417462885,0.2843742138936772,0.28206512781998283,0.0010184578194650466,0.0009549860712951717,0.986,21.39298682306763,0.0,22.56521022559861
244,Heteroskedastic,hyperparameter_robustness,4,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.99,toeplitz,gaussian,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,5.0,2048,5000,4.018386267000096,5.216418347999934,9.23480461500003,5000,5000,0.38537617531639307,0.3731056040456651,0.3792408896810291,0.0008264202128598135,0.0010928918038760824,0.97,26.261651247646295,0.0,30.339271174482313
245,Heavy-tailed,hyperparameter_robustness,0,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,0.001,32,5000,1.3221186959999613,1.297503109999525,2.6196218059994862,5000,5000,0.3380497616595601,0.33358205107988353,0.3358159063697218,0.02275383980234326,0.021230527315409357,0.954,22.689931147850753,0.0,26.86527250957773
246,Heavy-tailed,hyperparameter_robustness,1,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,0.001,32,5000,1.3770571919994836,1.5379649349997635,2.915022126999247,5000,5000,0.2351869652154829,0.22088337486820564,0.22803517004184426,0.020288318012753152,0.0196953928362483,0.962,16.289997091017902,0.0,18.242813603347532
247,Heavy-tailed,hyperparameter_robustness,2,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,0.001,32,5000,1.6439212780005619,1.6536805129999266,3.2976017910004884,5000,5000,0.2588603428797786,0.2930752742477138,0.2759678085637462,0.02746631956789524,0.028186339952645367,0.953,17.90474265644108,0.0,22.077424685099682
248,Heavy-tailed,hyperparameter_robustness,3,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,0.001,32,5000,2.638987629999974,2.7922067689996766,5.431194398999651,5000,5000,0.35191330347786476,0.36781737353098937,0.35986533850442703,0.025286630481382157,0.02811694021255402,0.95,24.54512442317066,0.0,28.789227080354152
249,Heavy-tailed,hyperparameter_robustness,4,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,0.001,32,5000,2.5144178009995812,1.3576554149985895,3.872073215998171,5000,5000,0.32183051559234516,0.31498434443850437,0.31840743001542476,0.024501943653405793,0.023788610773056433,0.961,21.869104432927777,0.0,25.47259440123397
250,Heavy-tailed,hyperparameter_robustness,0,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,0.001,64,5000,1.3691552729997056,1.5002576099996077,2.8694128829993133,5000,5000,0.3362884718622279,0.3318944939805372,0.3340914829213826,0.022706278878645042,0.02074302495471551,0.956,22.67852353225441,0.0,26.727318633710595
251,Heavy-tailed,hyperparameter_robustness,1,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,0.001,64,5000,1.4088453280000977,1.5019242220005253,2.910769550000623,5000,5000,0.23365066304645377,0.21957064015288846,0.22661065159967111,0.01863074838198316,0.01858123772814865,0.963,16.274072069133407,0.0,18.128852127973676
252,Heavy-tailed,hyperparameter_robustness,2,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,0.001,64,5000,1.4516446170000563,1.6539434129990696,3.105588029999126,5000,5000,0.25795715471007064,0.2912906999861684,0.2746239273481195,0.026587275003025948,0.027612347817573418,0.957,17.903088002280384,0.0,21.96991418784955
253,Heavy-tailed,hyperparameter_robustness,3,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,0.001,64,5000,2.2290387020002527,2.086646195000867,4.31568489700112,5000,5000,0.3500977889806236,0.3649778752815302,0.3575378321310769,0.024699583219398448,0.02765380223308335,0.952,24.537547660050034,0.0,28.603026570486136
254,Heavy-tailed,hyperparameter_robustness,4,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,0.001,64,5000,1.3613134650004213,1.3862840389992925,2.747597503999714,5000,5000,0.3201023692165795,0.3131721897950209,0.31663727950580023,0.023693035309086126,0.023669236513598382,0.961,21.855821011969056,0.0,25.330982360464006
255,Heavy-tailed,hyperparameter_robustness,0,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,0.001,128,5000,1.5819107059996895,1.563201240998751,3.1451119469984405,5000,5000,0.334752271384169,0.32987383273261445,0.33231305205839173,0.02144612573559083,0.02037308931213152,0.957,22.666326477605367,0.0,26.585044164671327
256,Heavy-tailed,hyperparameter_robustness,1,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,0.001,128,5000,1.5824035450004885,1.5724656250004045,3.154869170000893,5000,5000,0.23204865994690213,0.2183394626274552,0.22519406128717867,0.017804046787899076,0.01838031001075632,0.966,16.25816991014147,0.0,18.015524902974285
257,Heavy-tailed,hyperparameter_robustness,2,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,0.001,128,5000,2.042585125000187,2.2602988199996616,4.302883944999849,5000,5000,0.2569362272478857,0.28972652360467765,0.27333137542628166,0.025858969237867315,0.027069671944925648,0.958,17.88249030425318,0.0,21.866510034102518
258,Heavy-tailed,hyperparameter_robustness,3,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,0.001,128,5000,1.6493304770010582,1.5538374700008717,3.20316794700193,5000,5000,0.3482392677238293,0.36277904146336176,0.35550915459359556,0.023551626127155223,0.026870169405030325,0.953,24.524780587621414,0.0,28.440732367487623
259,Heavy-tailed,hyperparameter_robustness,4,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,0.001,128,5000,1.4144697629999428,1.4081412960003945,2.8226110590003373,5000,5000,0.3186822119607306,0.3110373331152728,0.3148597725380017,0.02260460178041959,0.022607571083675847,0.961,21.838973705507023,0.0,25.188781803040126
260,Heavy-tailed,hyperparameter_robustness,0,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,0.001,256,5000,1.6846674590015027,1.6187267189998238,3.3033941780013265,5000,5000,0.33293085131565553,0.32795793963120323,0.3304443954734294,0.020395785771752106,0.01971487908702702,0.959,22.642420159328992,0.0,26.435551637874337
261,Heavy-tailed,hyperparameter_robustness,1,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,0.001,256,5000,2.0824365570006194,2.537809018000189,4.6202455750008085,5000,5000,0.23068113656058467,0.21723620673932367,0.22395867164995417,0.017399858218093412,0.017968929453070312,0.966,16.234150548441864,0.0,17.916693731996325
262,Heavy-tailed,hyperparameter_robustness,2,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,0.001,256,5000,1.9264472200011369,1.616106512999977,3.542553733001114,5000,5000,0.2562837191300547,0.288217679504832,0.2722506993174434,0.025498938935616944,0.02627550128619935,0.961,17.857115110282045,0.0,21.78005594539546
263,Heavy-tailed,hyperparameter_robustness,3,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,0.001,256,5000,1.6213779310000973,1.5926830999997037,3.214061030999801,5000,5000,0.3466695273261924,0.36074294688259245,0.3537062371043924,0.023454213198052427,0.026410156793156458,0.956,24.509165197896394,0.0,28.296498968351383
264,Heavy-tailed,hyperparameter_robustness,4,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,0.001,256,5000,1.6903650639997068,1.758595219000199,3.4489602829999058,5000,5000,0.3171913373246306,0.3097801955665581,0.31348576644559434,0.022130639342704036,0.02253791412943138,0.961,21.81759096131192,0.0,25.07886131564754
265,Heavy-tailed,hyperparameter_robustness,0,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,0.001,512,5000,3.0008314229999087,2.4481974659993284,5.449028888999237,5000,5000,0.3317166499465541,0.32649146714147703,0.3291040585440156,0.020235116992735697,0.019361609532880703,0.959,22.610151659022485,0.0,26.328324683521227
266,Heavy-tailed,hyperparameter_robustness,1,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,0.001,512,5000,2.1172627410014684,2.16828193100082,4.285544672002288,5000,5000,0.22967913327399544,0.21619402615624084,0.22293657971511815,0.016614084845480315,0.017175531893830885,0.968,16.202822458099366,0.0,17.83492637720944
267,Heavy-tailed,hyperparameter_robustness,2,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,0.001,512,5000,2.149569146999056,1.8985290019991226,4.048098148998179,5000,5000,0.2558880337490502,0.28721651011160065,0.27155227193032544,0.02460207499944714,0.02584246696751996,0.962,17.8339174023002,0.0,21.72418175442602
268,Heavy-tailed,hyperparameter_robustness,3,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,0.001,512,5000,2.6506754359998013,2.646211971001321,5.2968874070011225,5000,5000,0.34546727363174756,0.358917161545229,0.3521922175884883,0.023211881910286402,0.02618908370479586,0.956,24.483615701411253,0.0,28.17537740707905
269,Heavy-tailed,hyperparameter_robustness,4,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,0.001,512,5000,2.036777503000849,2.1430505410007754,4.179828044001624,5000,5000,0.3157682195568892,0.3087536901625506,0.31226095485971994,0.020905352117799647,0.02184911870379111,0.961,21.791730211186383,0.0,24.980876388777578
270,Heavy-tailed,hyperparameter_robustness,0,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,0.001,1024,5000,2.701243946001341,3.0909365879997495,5.792180534001091,5000,5000,0.33105574397781834,0.3253125378753557,0.328184140926587,0.019755262740914943,0.019465949443665934,0.958,22.57535230854973,0.0,26.25473127412695
271,Heavy-tailed,hyperparameter_robustness,1,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,0.001,1024,5000,3.8058772229996976,2.7383792239998,6.544256446999498,5000,5000,0.22923683904789696,0.21545692893706805,0.2223468839924825,0.016541305415275466,0.017108803025429362,0.969,16.1717145800287,0.0,17.78775071939859
272,Heavy-tailed,hyperparameter_robustness,2,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,0.001,1024,5000,2.793381650999436,3.09098111899948,5.884362769998916,5000,5000,0.25566908051203524,0.28655238608446654,0.27111073329825086,0.023918939940418594,0.02571375313315455,0.962,17.798455482434996,0.0,21.68885866386006
273,Heavy-tailed,hyperparameter_robustness,3,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,0.001,1024,5000,4.191390165000485,3.245486466999864,7.436876632000349,5000,5000,0.3446076444684446,0.35755673844285035,0.35108219145564745,0.022847563556572588,0.025867057034253196,0.956,24.4537938905401,0.0,28.08657531645179
274,Heavy-tailed,hyperparameter_robustness,4,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,0.001,1024,5000,2.7340111780013103,2.7835734820000653,5.517584660001376,5000,5000,0.31490549339677687,0.30790974834063223,0.31140762086870455,0.020861034502271395,0.021865581269765667,0.961,21.759913295119564,0.0,24.912609669496348
275,Heavy-tailed,hyperparameter_robustness,0,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,0.001,2048,5000,5.433640195000407,4.469845479001378,9.903485674001786,5000,5000,0.3307136317477828,0.32410955727585056,0.3274115945118167,0.019595148940650585,0.019263952432479168,0.958,22.540407668140777,0.0,26.19292756094532
276,Heavy-tailed,hyperparameter_robustness,1,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,0.001,2048,5000,4.245726544999343,4.409874942999522,8.655601487998865,5000,5000,0.22906261500552394,0.21469585361005278,0.22187923430778836,0.016459132065651146,0.01659822558714093,0.968,16.141504750947426,0.0,17.750338744623058
277,Heavy-tailed,hyperparameter_robustness,2,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,0.001,2048,5000,5.42466037000122,4.553174611999566,9.977834982000786,5000,5000,0.2556550048993054,0.28627491395566584,0.27096495942748566,0.024036978028535674,0.02548208243775478,0.961,17.7673485228693,0.0,21.677196754198842
278,Heavy-tailed,hyperparameter_robustness,3,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,0.001,2048,5000,5.0070574509991275,4.301982863000376,9.309040313999503,5000,5000,0.34393237597187876,0.35670627670034377,0.3503193263361113,0.02265399736541986,0.025433626765165196,0.957,24.425329628951037,0.0,28.025546106888886
279,Heavy-tailed,hyperparameter_robustness,4,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,0.001,2048,5000,4.132445999000993,4.619206821000262,8.751652820001254,5000,5000,0.31402780761512267,0.30763273649156997,0.31083027205334635,0.021055503236736682,0.021739383358457123,0.963,21.72151044601301,0.0,24.866421764267695
280,Heavy-tailed,hyperparameter_robustness,0,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,0.01,32,5000,2.028167582999231,1.3866981230003148,3.4148657059995458,5000,5000,0.3034804022281993,0.29762018271427165,0.30055029247123544,0.011846278897368442,0.01122253086074601,0.976,21.961015335339848,0.0,24.044023397698826
281,Heavy-tailed,hyperparameter_robustness,1,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,0.01,32,5000,1.409738288999506,1.4044516979993205,2.8141899869988265,5000,5000,0.21058202719250313,0.19586587963611943,0.20322395341431126,0.009909184659857039,0.008686744390776456,0.984,15.449571678503592,0.0,16.257916273144893
282,Heavy-tailed,hyperparameter_robustness,2,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,0.01,32,5000,1.3861393670013058,1.3258473400001094,2.711986707001415,5000,5000,0.23876807566650507,0.26057218787092906,0.24967013176871705,0.015751490596774092,0.01462883158733402,0.971,17.11250660312302,0.0,19.973610541497354
283,Heavy-tailed,hyperparameter_robustness,3,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,0.01,32,5000,1.3572623290001502,1.3225968810002087,2.679859210000359,5000,5000,0.31431582659293555,0.32192687966056605,0.3181213531267508,0.014167685922660753,0.015515725483012952,0.977,23.930720148524504,0.0,25.449708250140052
284,Heavy-tailed,hyperparameter_robustness,4,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,0.01,32,5000,1.8039931300008902,2.0094304970007215,3.8134236270016117,5000,5000,0.2919381549840804,0.278800264067411,0.2853692095257457,0.01038994951234533,0.010271735056901096,0.981,21.140148547188453,0.0,22.82953676205964
285,Heavy-tailed,hyperparameter_robustness,0,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,0.01,64,5000,1.7094032610002614,1.4005445829989185,3.10994784399918,5000,5000,0.295289596807549,0.2902464189150932,0.29276800786132107,0.009970607415514244,0.009535573585347998,0.979,21.583483850848797,0.0,23.42144062890567
286,Heavy-tailed,hyperparameter_robustness,1,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,0.01,64,5000,1.419319953000013,1.3686433550010406,2.7879633080010535,5000,5000,0.20406696104094643,0.19011947986915043,0.19709322045504843,0.008316303216386144,0.008055596169453182,0.984,15.060626483084446,0.0,15.767457636403869
