seed,N_SUB,split,kind,method,tau,metric,value
123,500000,train,kkt,proxSGD,0.5,kkt_grad_l2,0.0008419903276388085
123,500000,train,kkt,proxSGD,0.5,frac_near_zero_resid,0.0
123,500000,train,kkt,proxSGD,0.9,kkt_intercept_abs,0.005881999999999991
123,500000,train,kkt,proxSGD,0.9,kkt_grad_inf,0.0032083999999999763
123,500000,train,kkt,proxSGD,0.9,kkt_grad_l2,0.0037586276659982293
123,500000,train,kkt,proxSGD,0.9,frac_near_zero_resid,0.0
123,500000,train,metric,proxSGD,0.1,pinball,0.059290215999973035
123,500000,train,metric,proxSGD,0.1,rmse,0.5934439651919626
123,500000,test,metric,proxSGD,0.1,pinball,0.059571026773746046
123,500000,test,metric,proxSGD,0.1,rmse,0.5932340334414363
123,500000,train,metric,proxSGD,0.5,pinball,0.13652606702120287
123,500000,train,metric,proxSGD,0.5,rmse,0.3692913168199425
123,500000,test,metric,proxSGD,0.5,pinball,0.13580514756390683
123,500000,test,metric,proxSGD,0.5,rmse,0.3676586945446232
123,500000,train,metric,proxSGD,0.9,pinball,0.06330264928936499
123,500000,train,metric,proxSGD,0.9,rmse,0.5907736065171768
123,500000,test,metric,proxSGD,0.9,pinball,0.06299438835274389
123,500000,test,metric,proxSGD,0.9,rmse,0.5878237054903351
123,500000,test,pi,proxSGD,"PI(0.1,0.9)",coverage,0.81316
123,500000,test,pi,proxSGD,"PI(0.1,0.9)",mean_width,0.8903241527172222
123,500000,test,pi,proxSGD,"PI(0.1,0.9)",winkler,1.2256541512648993
123,500000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__pearson_r,0.33119948734866844
123,500000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__pearson_p,0.0
123,500000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__spearman_r,0.4743340264433555
123,500000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__spearman_p,0.0
123,500000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__mean_width,0.8903241527172222
123,500000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__pearson_r,0.5141828335495806
123,500000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__pearson_p,0.0
123,500000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__spearman_r,0.685514050727563
123,500000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__spearman_p,0.0
123,500000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__mean_width,0.8903241527172222
123,750000,train,timing,proxSGD,0.1,fit_seconds,166.51549122699998
123,750000,train,timing,proxSGD,0.1,n_iter,5000.0
123,750000,train,timing,proxSGD,0.5,fit_seconds,166.30505292600083
123,750000,train,timing,proxSGD,0.5,n_iter,5000.0
123,750000,train,timing,proxSGD,0.9,fit_seconds,180.0015051070004
123,750000,train,timing,proxSGD,0.9,n_iter,5000.0
123,750000,train,kkt,proxSGD,0.1,kkt_intercept_abs,0.00694266666666666
123,750000,train,kkt,proxSGD,0.1,kkt_grad_inf,0.0036637333333333117
123,750000,train,kkt,proxSGD,0.1,kkt_grad_l2,0.004952292498315709
123,750000,train,kkt,proxSGD,0.1,frac_near_zero_resid,0.0
123,750000,train,kkt,proxSGD,0.5,kkt_intercept_abs,0.00086
123,750000,train,kkt,proxSGD,0.5,kkt_grad_inf,0.0008209728516926619
123,750000,train,kkt,proxSGD,0.5,kkt_grad_l2,0.001200605862209144
123,750000,train,kkt,proxSGD,0.5,frac_near_zero_resid,0.0
123,750000,train,kkt,proxSGD,0.9,kkt_intercept_abs,0.0066346666666666524
123,750000,train,kkt,proxSGD,0.9,kkt_grad_inf,0.0035743999999999785
123,750000,train,kkt,proxSGD,0.9,kkt_grad_l2,0.004198331066811276
123,750000,train,kkt,proxSGD,0.9,frac_near_zero_resid,0.0
123,750000,train,metric,proxSGD,0.1,pinball,0.05933909245864596
123,750000,train,metric,proxSGD,0.1,rmse,0.5934822925053338
123,750000,test,metric,proxSGD,0.1,pinball,0.059579298326716004
123,750000,test,metric,proxSGD,0.1,rmse,0.5938550928805242
123,750000,train,metric,proxSGD,0.5,pinball,0.13669201648630028
123,750000,train,metric,proxSGD,0.5,rmse,0.36962611443218485
123,750000,test,metric,proxSGD,0.5,pinball,0.13684389006309197
123,750000,test,metric,proxSGD,0.5,rmse,0.36904784162853693
123,750000,train,metric,proxSGD,0.9,pinball,0.06342797242446557
123,750000,train,metric,proxSGD,0.9,rmse,0.5930985791993346
123,750000,test,metric,proxSGD,0.9,pinball,0.06359083165610135
123,750000,test,metric,proxSGD,0.9,rmse,0.5935224888711734
123,750000,test,pi,proxSGD,"PI(0.1,0.9)",coverage,0.81098
123,750000,test,pi,proxSGD,"PI(0.1,0.9)",mean_width,0.8953538000057408
123,750000,test,pi,proxSGD,"PI(0.1,0.9)",winkler,1.2317012998281736
123,750000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__pearson_r,0.3190531079152079
123,750000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__pearson_p,0.0
123,750000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__spearman_r,0.46569831561117286
123,750000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__spearman_p,0.0
123,750000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__mean_width,0.8953538000057408
123,750000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__pearson_r,0.5019319367235654
123,750000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__pearson_p,0.0
123,750000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__spearman_r,0.6783656104150295
123,750000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__spearman_p,0.0
123,750000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__mean_width,0.8953538000057408
123,1000000,train,timing,proxSGD,0.1,fit_seconds,232.12308559299981
123,1000000,train,timing,proxSGD,0.1,n_iter,5000.0
123,1000000,train,timing,proxSGD,0.5,fit_seconds,234.44902562799962
